,n_ele,n_muon,n_jets,n_bjets,n_photons,met,met_phi,energy1,trans_momentum1,pseudo_rapidity1,phi1,energy2,trans_momentum2,pseudo_rapidity2,phi2,energy3,trans_momentum3,pseudo_rapidity3,phi3,energy4,trans_momentum4,pseudo_rapidity4,phi4,energy5,trans_momentum5,pseudo_rapidity5,phi5,energy6,trans_momentum6,pseudo_rapidity6,phi6,energy7,trans_momentum7,pseudo_rapidity7,phi7,energy8,trans_momentum8,pseudo_rapidity8,phi8
69,1,1,1,0,0,11.683284083641695,-0.997515,12.228753479753232,11.245960634107169,1.63517,1.68071,10.851519170194345,10.830528295434016,-0.205606,2.86752,10.234835970503852,10.226628463462818,-0.128243,1.35813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,1,1,1,0,0,10.940447816790455,2.90087,12.599475293810338,11.934355781532549,-1.28444,0.904467,12.196814924767253,11.917123103511427,-0.767999,-1.7889,12.069851925618883,11.033617887920784,-1.69631,0.642642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2,0,3,0,0,10.86293547024771,2.02177,13.759158172137628,10.7941014376203,3.65741,-2.76979,12.754971208624392,10.719763455077208,2.72333,-2.03204,11.836124283967871,10.777494805775536,-1.71827,-0.961622,11.825960907273968,10.846050137149113,1.63582,0.804398,10.855606711801345,10.709436493888449,0.553949,0.251873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,1,1,2,0,0,12.629312181737502,1.16861,13.72078550693871,12.34574327938901,-2.05124,-1.94142,12.96274142408658,12.190527442528044,-1.40714,0.126368,10.875996033741842,10.87179371799255,0.00862592,-2.91772,10.770121544872852,10.653078864119,-0.493317,-0.950906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,1,1,2,0,0,11.521042433072177,-1.52031,12.74269758633636,10.050643828450427,3.38387,-0.321178,12.689889802183568,10.370539956196541,3.00965,0.640964,12.445715334406227,11.557305920650961,1.53629,1.88855,12.364886720522088,11.208231507476079,1.82409,-1.82561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,1,1,3,0,0,11.632209595641767,-0.776234,12.142333804563167,11.56216314803576,-1.18373,1.17649,11.758534761000101,11.75852693869166,-0.00340114,-0.680039,11.44573810542234,10.449711207693273,-1.65196,-2.32532,11.272827750630789,11.213941094836512,0.280185,3.12385,10.925715433782928,10.219560269470621,-1.32634,-3.11001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2,0,2,0,1,12.446285680739907,-3.05139,13.231201638688345,10.202528616677709,-3.72118,-0.412192,12.898564611483902,12.27695040616361,-1.21827,-0.220959,10.946467321419123,10.543566179657702,-0.958979,1.16365,10.694360175621918,10.691039958097745,0.0815297,2.36516,10.117566140943275,9.495872635243265,-1.2334,2.05819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,1,1,2,0,0,11.693512184470466,-2.63657,12.17037292639585,10.796315165682476,2.05079,0.641727,12.119691978691984,10.585444859326905,-2.21339,0.741227,11.050238999864765,10.47984526618675,1.16194,0.304998,10.218261795359789,10.03561170546317,0.622945,-1.44137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0,2,1,0,0,10.944269436923397,-1.09964,11.462703175799154,10.84014545820245,1.22483,2.37465,11.37994020890027,10.17979644486464,-1.8698,0.245258,11.281185066430501,11.164557352149265,-0.492402,1.5383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2,0,1,0,0,11.53799849299835,0.643592,11.734227321405067,11.711513994228055,0.213963,-2.06646,11.288815196535559,11.278093873860827,0.109651,2.58923,10.878760145869789,10.867257112964397,-0.151973,-0.252729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,1,1,1,0,0,11.479962093755253,0.0786711,11.84164630844454,11.0710022641564,-1.4034,-3.11674,10.70404190292768,10.647848149293447,0.338381,-0.768465,10.682388027364743,10.465962107443422,-0.681884,-2.85066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0,2,2,0,0,11.29411999057924,2.9862,12.902060786737112,10.2328272702548,3.36114,0.38781,12.030885577636818,11.022003770558733,1.66162,-0.352945,11.711932049294454,10.622214756698844,1.75331,0.904411,10.816643375714795,10.2575295332674,1.15819,-1.49654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,1,1,2,0,0,11.058391953987833,-3.08951,12.90281585262943,10.650862467799168,-2.94196,0.488779,11.73081523933589,10.414138160987832,-1.98999,1.39578,11.384636307787652,10.9656865169777,-0.98042,-1.15538,11.165552834328727,10.366988837285882,-1.43675,2.07433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,2,0,1,0,0,11.701875008054405,-0.12208,13.232225346302176,11.901407168037979,2.00515,-2.08112,11.939741021489043,11.48303104641583,-1.02987,2.10354,10.88064758217347,10.724178862779574,-0.574104,1.51456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1,1,2,0,0,12.308629233855266,-0.572031,13.757775507313037,12.008304400547193,2.43452,2.93271,12.360928790743914,11.31517062537658,1.70446,1.19356,10.713953216420284,10.665204181618838,-0.314793,2.82088,10.325298339180378,10.062583129041906,0.756974,2.80301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0,2,1,0,0,12.180134132127614,2.01316,12.685395218227184,11.897731979547618,-1.42452,-0.640647,12.576804821979314,12.252288069327136,0.845536,-1.1216,12.136642178312174,11.882908462632694,-0.742834,1.92081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,1,1,1,0,0,12.376363792940156,1.08161,13.139383706323047,12.559468719846272,-1.17729,-1.66798,12.517487113613981,12.4958125990914,-0.208957,0.00846553,11.72231891544027,11.629151733938361,0.438387,2.48703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1,1,1,0,0,12.046003653659346,1.23004,11.909417098279285,11.361310401083422,1.13923,-2.4353,11.60385332916827,11.545547531787484,0.34481,-1.3816,10.44862184509438,10.011561383821572,1.0043,1.83414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2,0,3,0,0,11.482769304345686,-2.30835,13.371860600011134,10.580518054337537,3.48347,2.44522,12.356937934365902,11.460458850933366,1.54514,-2.21972,12.31049121769849,11.976495945818607,-0.863474,0.404732,11.546408595786776,10.109920252086624,-2.11402,1.35555,10.789531425512038,10.341284314007556,-1.00333,1.84392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0,2,1,0,0,13.274826920530797,1.51814,13.469936626296644,13.269361682731041,0.647091,-1.62397,10.792376254661946,10.602890127258581,0.635216,0.462729,10.771686176542849,10.172770137830026,1.20626,2.57013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,1,1,1,0,0,11.829333468650917,-2.96928,12.395704913831565,11.038156901434627,-2.03182,-0.635159,12.293423964732902,11.70228883655323,-1.19693,0.755091,11.546553645950212,11.445583016499922,-0.456967,-2.31387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1,1,3,0,0,11.114423557413204,-0.076437,13.296232647383299,11.979090486178015,1.99184,-2.97854,12.461013268988932,11.173212984424064,1.95787,-2.03947,11.384628349584135,11.364269992131607,-0.20247,1.58038,11.10238700916978,10.798023352607254,-0.817241,2.7832,10.852748736080192,10.504217863629703,0.854126,-1.17348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2,0,3,0,0,11.53373738667897,0.288622,12.619390175848299,11.656913248496743,-1.615,-0.379689,12.61741047540102,11.612146170510453,-1.66311,-2.57706,12.048236850666175,10.273018009138315,-2.46047,-1.74444,11.912513335905517,11.639258511555328,-0.773337,2.41467,10.822211322171983,10.652265731030031,0.570994,2.34597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0,2,0,1,0,11.60549553045149,2.39392,12.817535146117578,11.482069271480507,-2.00989,-0.864849,12.727651248238184,12.61757283915251,0.477857,2.43699,12.417560532736672,11.792910491015604,1.23689,-0.527651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1,1,1,0,0,11.34359633981841,0.91187,12.18872300719506,11.39059171550469,-1.43626,-1.50186,11.594993811958167,11.562553373372046,-0.256088,1.40287,11.552905505146379,10.978165690908607,1.17353,2.86691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,1,1,6,0,0,12.409066549343656,0.305336,12.714028154454192,12.05621440664938,-1.27591,-0.363816,12.66562181687205,10.783728219435426,-2.56837,-2.34857,12.273114281260863,12.259210487693025,-0.0997863,-2.11285,12.162919811713278,12.12579491023981,-0.251839,2.22481,11.62841253357696,10.700731200181016,1.57467,-2.37143,11.343871108369088,10.750822555090696,1.18904,2.02928,11.260658154269606,10.201586431182951,-1.714,-1.9527,11.1547722861233,11.054379149320441,-0.455626,0.260969
95,2,0,1,1,0,12.960862752787518,-2.55541,13.406424401767511,12.565144714068628,-1.48339,-0.220628,13.064583829524095,12.733566577978934,-0.857608,1.12717,11.817575267839576,10.902259247889946,-1.56574,3.11554,9.818632031835643,9.72986009231882,-0.427618,-2.7063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1,1,1,0,0,11.482968193350304,-0.527884,12.545127259229389,11.217301270530028,2.00293,-0.403782,12.401647652724545,12.08893752493149,0.832624,2.91142,11.82479026394501,11.433292256773669,0.938825,0.0629866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,2,0,2,0,0,11.808456652365408,-0.662888,11.746842770407833,10.81106039379056,1.58427,2.00799,11.443812229096919,11.442728297180931,0.0465741,-2.96826,10.945391914115188,10.516161932946027,0.980206,2.50585,10.846022862810173,10.609755774503835,-0.714773,0.564966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,1,1,1,0,0,11.115215706247568,2.98922,11.9255052039638,11.834327572624572,-0.43355,-0.189811,11.356146500894582,11.184079672950173,0.589392,2.82087,9.802749669363745,9.627180538105852,0.610011,0.885198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0,2,1,0,0,11.047183143442343,0.565874,11.598598446708378,11.00670422474252,1.19396,-2.60777,11.540521176561027,11.440435414045037,0.454905,1.88944,10.996975065276986,10.975923545166388,-0.205909,-1.68507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0,2,1,0,0,11.266670643833848,-2.69579,11.587977277280947,11.277957277389357,0.817094,0.411507,11.081040403276845,10.387640604886283,-1.31725,2.98885,10.135682020450753,10.055074949960222,0.406911,-3.11982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1,1,2,0,0,11.772508943557112,1.11978,13.121072544638073,11.318680303698667,2.48828,-1.89247,12.310356081345704,10.657870932566647,-2.33604,-0.406892,12.154384536371422,11.212048724490312,1.59515,-2.92667,10.500250476677923,10.241469363462208,0.750804,0.0415224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0,2,1,0,0,10.950478422814456,1.36443,11.819630449054214,10.911799424886265,-1.54983,-1.77438,11.747491530270771,11.330193023774838,0.978225,-1.01336,11.051827660875416,10.867217059674443,0.626488,0.367364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0,2,3,0,0,11.958207262448717,0.325973,13.15011083140684,10.128609146233966,3.71399,1.45678,12.951138424934083,11.553097648408986,2.07333,-2.63661,12.89436053885415,10.895392122179041,-2.68718,-2.4052,11.570439371170835,11.27861226473662,0.801615,2.33094,10.982310313822254,10.410850187070452,1.1732,-0.915784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,2,0,1,0,0,10.90980909830879,1.90553,11.648740498101764,11.49159661358636,-0.550378,-0.387329,11.287450447900708,11.234188597940204,0.329283,2.59829,10.653532418504874,10.440550936001038,0.676053,-1.97385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2,0,3,0,0,12.10171163020543,-2.04236,12.218272918611492,11.428028578142499,-1.424,0.697133,11.568066845966431,11.261105909133876,-0.812735,1.37432,11.401314343805096,10.301410960044262,1.76021,0.363709,11.098247548971962,10.538865250238535,1.15852,1.60987,10.991849148580322,10.583298702223484,-0.966559,-2.89359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,1,1,2,0,0,11.616735779687223,-2.72889,13.184411926131954,11.691556888255283,-2.17172,0.840635,11.859107550914553,11.050034083621577,-1.4485,-0.934011,10.975004385764462,10.935712500942243,-0.282164,1.77897,10.441354248613159,10.361567248405837,0.388823,-1.77566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0,2,1,0,0,11.241745153106791,-1.7908,12.145807646541698,10.80788382496321,2.0134,2.25775,11.497295958081995,10.679853928846816,1.45784,2.86196,11.264308965432976,11.063147902769172,0.644032,1.46762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,1,1,2,0,0,11.088921061226289,-2.54766,12.132867342770899,10.19856843615473,-2.6215,1.43944,11.923039748892505,10.860916388962497,-1.72396,-2.38642,11.479414181957411,10.922143518688285,-1.15161,-0.547631,10.46003578318205,10.242809296879845,-0.683235,1.76791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,1,1,1,0,1,11.754804407620195,-2.54976,12.320762011833631,11.840875778649206,1.05959,-1.81509,11.62307947346212,11.58080838735819,-0.261803,0.3267,11.328058671808545,10.648190118134869,-1.30159,1.0417,10.548856306947082,9.909728040125582,-1.25399,3.06153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,1,1,1,0,1,12.384394547692123,-0.185544,13.138150108636166,11.698865467286893,-2.11807,-0.13171,13.009577584704463,12.4513259645657,-1.15432,-3.14109,11.6520002147609,10.785729135635789,-1.51195,1.07226,10.739699909434009,9.612058468797413,-1.79349,1.73357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0,2,3,1,0,12.051755285145816,-1.21167,12.596542552130847,10.354063046854662,-2.93276,0.261361,12.400561545734988,11.068168441173942,-2.00665,1.46515,11.665251624228782,11.662964847843458,0.0675648,-2.44403,11.658695410055035,11.313969520703774,0.865329,2.32497,11.295524145441078,10.748544332148139,1.14336,-1.73888,10.363841649434288,10.337663206778199,0.0209148,1.9015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0,2,1,0,0,13.276340327855799,3.07792,13.314862961898834,13.28440909495499,0.247159,-0.0494117,12.896521188039785,12.858718092780768,-0.276693,2.90474,10.413366728561721,10.313313139921254,0.454814,-1.89047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0,2,2,0,0,11.162624450032562,-2.93259,12.607867693866968,11.645067142387745,1.61733,1.64727,12.133017964624264,10.963691597907918,1.83065,0.948044,11.512660429851524,10.543500271115008,-1.62085,-0.830565,10.921337986117287,10.281464978818068,1.25486,-2.55664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0,2,1,0,0,11.44670659951123,-0.238499,13.207731571775208,11.56697794928981,2.32437,-0.872575,12.861673710016149,11.990984065653311,1.51682,1.05402,11.52870038408559,11.344484327885368,0.598291,2.93217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,1,1,1,0,0,11.834211544835787,-1.47578,12.053154539105462,10.98984336991883,-1.72093,-0.431838,12.037795995656804,12.013294609811725,-0.22228,1.88465,12.020568028169722,11.828451277551952,-0.63988,-2.64735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,1,1,4,0,0,12.081880364470537,0.503133,11.829027341737056,11.58447373530927,0.725782,-2.16285,11.418716978079345,11.382219790526731,0.27182,2.3592,11.298160465356803,11.272363591643554,-0.151561,-1.36275,11.0258651947545,10.282947436956778,1.37143,2.62236,10.569589793452556,10.28966450098694,-0.743485,-2.37784,10.285004853950468,9.668650902630873,1.22705,-2.86143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,1,1,2,0,0,12.069267328028886,2.45239,11.916074559855721,10.531301229376904,-2.06186,-0.667462,11.468805329223322,11.345168133086691,-0.465504,-0.86486,11.327784336918526,11.322823720857311,0.0996837,-2.79498,10.835419323120023,10.81247165589451,0.177857,-0.30379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,1,1,4,0,0,11.861269805588636,1.36073,13.948615609718443,10.012256752024609,-4.6294,2.12663,12.94245171448212,12.310455183123311,-1.23646,-0.649835,12.153141167947688,11.320200782827149,-1.46965,-2.05768,11.921751585210572,11.916782614338699,-0.0432244,2.72031,11.729624293600416,10.493834825171168,1.90712,-0.870433,10.077676126099893,10.054335641953196,0.216898,-2.65534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,1,1,2,0,0,12.068550443063952,1.52899,12.874980923057999,11.66889449060427,1.87489,-2.18748,11.756146115713618,10.568584991649317,1.8538,-0.585496,11.266108906091734,10.862157465885367,0.96039,2.76336,11.153205890845271,11.152814625095596,0.0279869,-1.41863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0,2,2,0,0,12.06009844698705,2.53424,12.64149453492814,10.371116489430538,2.96053,-0.429358,12.154674082444174,11.796991005647467,-0.888023,-0.661384,11.789579450998897,11.387772588630186,0.957505,-0.606267,11.569267990508262,10.892991570737689,1.29742,2.63941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,1,1,2,0,0,11.494871467928641,1.13479,12.836921460595883,11.181783198786766,2.33809,-2.80809,12.420849291710779,10.998441490927009,-2.0996,-2.38237,12.104028845706582,11.354679745233861,-1.38128,-0.342867,10.354703289467954,10.28632524739431,-0.374016,-0.491684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2,0,1,0,0,11.212737519046087,1.25786,13.171549653587228,11.185061470885607,2.67445,-1.85356,11.419670272232878,10.244876254937159,1.84319,-0.369439,10.451305446781928,10.409262442794507,-0.292013,2.6706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,1,1,2,0,0,11.689731841076073,1.44636,12.240720418713318,11.407852685690097,1.475,-2.3941,11.514364429164482,10.822049702785286,1.31109,-0.797182,10.629743053580397,10.046162638888362,-1.18784,-0.643214,10.502617966472176,10.38243853457313,-0.484713,-0.96929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0,2,1,0,0,12.421913597654042,2.76361,12.740895030081719,12.434382826795742,-0.820272,-0.382371,10.993550062453272,10.91227542040521,0.408655,-2.4493,10.426682361545069,10.397909366476442,-0.241017,2.71029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,1,1,1,0,0,11.31590642741569,1.85323,12.132512215755453,11.854143565002316,0.781199,0.172833,11.212048724490312,10.863590364166814,0.85314,-1.25758,10.377508103139798,10.368019992081893,-0.137992,-1.36176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,1,1,2,0,0,12.49691596596806,1.02028,12.51686070669643,11.99517875976988,-1.10161,-2.51884,12.361759288019757,11.990041242821745,0.916501,-1.32812,10.375373783574535,10.233176117713102,-0.533298,2.70138,10.207846047263935,9.91173842031766,-0.808026,-0.242329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0,2,2,0,0,12.287537418512446,1.57233,12.255115158809271,12.187679524413282,0.324952,-1.47368,11.975690458392261,11.811792254621631,0.588288,-2.59839,11.29679104222307,9.658462589750327,2.3219,0.788619,10.537789308818592,10.49657680052909,-0.235452,-2.31871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,1,1,1,0,0,11.711645167573819,2.71481,12.672137277100596,11.117044779194716,-2.2369,-0.0694182,10.99853683456143,10.939367687602035,-0.313272,-0.424744,10.524117802256896,10.063064909849489,-1.03546,1.58009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1,1,3,0,0,12.700457863393583,-1.18617,13.175071570350656,12.362131503626733,1.44704,1.70701,12.873537849240293,10.548331700258906,-3.01566,0.86406,12.641960260449585,10.260934698250312,-3.07173,2.66757,11.427181284747526,11.409759206834261,0.187209,2.64712,10.459023601069177,10.451996169308014,-0.118638,0.385516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,2,0,2,0,0,11.953667622767238,2.15861,13.78801191214244,10.49789668485807,-3.98286,-3.08287,11.564787097822872,11.142487674625247,0.984863,-0.729983,11.423316900024084,11.125832549809964,0.80879,0.0630539,11.33646986973358,11.257927403291928,0.401548,-1.57455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,1,1,2,0,0,11.871522560391613,2.52612,12.34359730444338,10.938385868921696,-2.08194,-2.17097,12.03635729556702,12.034916522636735,0.0536438,-0.611544,11.491308492745262,10.694736467429317,-1.43452,2.23998,11.072381215548065,10.781856247611698,0.788042,1.17496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0,2,1,0,0,10.874563773979903,-0.503807,11.711464799787016,11.262304082192085,1.02008,0.967361,11.340674627822024,10.47125006560732,-1.51543,2.46887,11.237042837787818,10.873419520224795,-0.886971,-3.13729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,2,0,1,0,0,12.028063775718485,2.71239,12.702888590427065,12.261653983105502,1.00976,-0.894113,11.398049823743674,10.086995904809648,1.98552,0.472989,11.283390280619667,11.000296549584139,0.780096,1.61797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,1,1,3,0,0,12.047493005656198,1.699,13.52117976500732,10.973446562186094,-3.2393,1.26282,13.187004393289135,12.123239799036943,1.72285,-1.88783,11.982253866300896,10.989460297657773,1.6497,2.50751,10.949273793803346,10.770188800870221,0.591424,-0.888215,10.923265847186386,10.4695056589651,1.02605,-0.377388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,1,1,1,0,0,11.793794380488762,2.40896,12.457391518245648,11.535361875713727,-1.55996,-1.31497,11.864208900814408,11.515801325715692,-0.883962,0.199892,11.38832209864538,10.888135754072245,-1.08527,-1.96347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0,2,3,0,0,11.06434197766765,0.602711,12.554011036689008,10.271721433816689,-2.97278,-2.5645,12.086399073936361,11.961858663596672,-0.509501,1.65985,10.87349723451488,10.83879825256751,0.264959,0.139343,10.768466042474808,10.344097772112214,0.972765,-3.0542,10.229389837807606,10.201686626935848,0.199654,-1.73518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,2,0,5,0,0,12.680351497971868,-2.91457,13.386516809587048,13.101836127632685,-0.765549,2.34072,13.336015628494689,12.840901916765604,-1.07888,-0.928366,13.023832817738644,12.777264034082597,0.726638,0.400308,12.654293876525857,10.719796610146787,-2.62218,-1.79152,12.187786467842855,11.911782118597424,0.745484,-0.482125,10.647228032544321,10.604625223924703,-0.293973,-2.20324,10.169801698249513,10.148533485902044,-0.0283127,1.83825,0.0,0.0,0.0,0.0
